"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"251381_at"	-0.472392639431088	5.60104601456945	-3.5450713178492	0.00345799589999619	0.00807007228145212	-3.19014430716907
"258972_at"	-0.332130246825669	8.27729579296268	-3.54501848181729	0.00345835045633441	0.00807007405718545	-3.19024775283064
"246985_at"	-0.40573199652303	7.4368294087743	-3.54475366119178	0.00346012808991914	0.00807339624908506	-3.1907662344381
"267629_at"	-0.383733290953511	7.17624724698983	-3.54387327534717	0.00346604440901711	0.00808637342433061	-3.19248989857177
"246839_at"	0.393967125930893	6.81915155873242	3.54338633529711	0.00346932110919233	0.00809286528214229	-3.19344324938957
"244983_at"	-0.584781461902682	9.89588449121221	-3.54335432983211	0.00346953658895526	0.00809286528214229	-3.19350591084731
"249658_s_at"	-0.473170136423966	11.1834675364969	-3.54292622522051	0.00347242014467774	0.00809876313906945	-3.19434406801379
"253860_at"	-0.642298077970394	10.3339055504572	-3.54207242714284	0.00347817825457977	0.00811136345843622	-3.1960156531531
"259867_at"	-0.498062499197008	4.66523874350055	-3.54127482764808	0.00348356607854773	0.00812309775625369	-3.19757720104667
"259404_at"	-0.374152711072555	8.03725295583291	-3.53976150650651	0.00349381184734889	0.00814615641807504	-3.20053996771337
"265120_at"	-0.370272149678487	8.94586916171833	-3.53932402718236	0.00349677942556419	0.00815224230346681	-3.2013964539729
"246512_at"	-0.577972828039497	5.76250081045465	-3.53825730775921	0.00350402605278232	0.00816830191762542	-3.20348483797528
"246762_at"	-0.456173008575365	7.48570372242367	-3.53692523573583	0.00351309664617375	0.00818860969744771	-3.20609269330497
"248054_at"	-0.569772623856399	4.38561750163078	-3.53659206847454	0.003515369020219	0.00819306910710079	-3.20674494474772
"260425_at"	-0.639155709422286	8.39578259023915	-3.53486711765722	0.00352715787058542	0.00821970484553059	-3.21012190247724
"264066_at"	-0.457510083560341	4.71158622821868	-3.53480125461927	0.00352760879049898	0.00821991587611418	-3.21025084237403
"264881_s_at"	0.469842941285467	3.20608835810088	3.53361858770994	0.0035357156422977	0.00823796463746788	-3.21256613371947
"260058_at"	0.566607909820763	8.51394477412453	3.53247435111497	0.003543576992961	0.00825543777034424	-3.21480616772164
"259082_at"	-0.404643963773667	6.39941946153197	-3.53187518419148	0.00354770054996122	0.00826420032114127	-3.21597912788223
"248087_at"	0.357957396184535	6.82222195859298	3.53181528430712	0.00354811305662823	0.008264317249228	-3.21609639065061
"249727_at"	-0.639305225650138	5.23471008105017	-3.53147058694724	0.00355048779275619	0.00826900414057266	-3.21677118483748
"250077_at"	0.39154751848279	7.46268316147185	3.53097321417914	0.00355391719347779	0.00827614611365273	-3.21774485922012
"246527_at"	-0.718731493177802	9.16091600986741	-3.53088499979894	0.0035545257839231	0.00827671836783237	-3.21791755033264
"249846_at"	-0.388679731569409	9.07530536106082	-3.53033138206043	0.0035583475953456	0.00828477173112516	-3.21900132586742
"257533_at"	-0.766250964480089	8.53894626423485	-3.53023186842725	0.00355903501212157	0.00828552649790702	-3.21919613559956
"246323_at"	-0.57916606604349	5.75065877715897	-3.53013834038955	0.00355968120419162	0.00828618514824072	-3.21937922765933
"247794_at"	0.539341077777942	6.29096446277199	3.52930971278547	0.00356541143593148	0.00829867702587725	-3.22100135621222
"267091_at"	0.559836156068775	5.26388545287744	3.52891012931431	0.00356817801839044	0.00830426901331354	-3.22178357989194
"248796_at"	0.644345340124672	7.9102153686866	3.52790363322949	0.00357515628232545	0.00831966076309361	-3.22375388160333
"248693_at"	-0.616121019100959	7.24474052456331	-3.52767293315655	0.00357675772036405	0.00832251882417492	-3.22420549404873
"249097_at"	1.18041670497966	4.68107229975223	3.5276215958048	0.0035771141846651	0.00832251882417492	-3.22430599057841
"250367_s_at"	-0.379371275421357	10.3842686072947	-3.52756823110447	0.00357748476406173	0.00832253212322775	-3.22441045573699
"266795_at"	-0.408331715164194	6.31486192378442	-3.52609401958553	0.00358773745922186	0.00834553247449018	-3.22729630809027
"264673_at"	-0.494351984776245	9.0059999674383	-3.52571255150619	0.00359039528802651	0.00835086331394765	-3.22804304693041
"263954_at"	-0.576207214545017	8.61951797115773	-3.52549748871497	0.00359189458702185	0.00835349872858568	-3.22846403966122
"260989_at"	-0.398929199127101	6.51302308120528	-3.52510377413092	0.00359464098756832	0.00835903363507324	-3.22923474714027
"264811_at"	-0.42170019053667	10.2835827876787	-3.52435124609653	0.00359989623887742	0.00837040093871497	-3.23070783413674
"255439_at"	0.394724234384429	8.66608779719322	3.523707504334	0.00360439794782013	0.00838001398326135	-3.23196796169203
"267510_at"	-0.770103258260935	8.4347843045822	-3.52357784190684	0.00360530536998398	0.00838126941391506	-3.2322217755693
"265141_at"	0.46851997953043	7.67310487460541	3.52281012469252	0.00361068285132913	0.00839291509618031	-3.23372457361702
"247040_at"	-0.684112307972047	7.30777321744894	-3.52272566331492	0.00361127495649646	0.00839343608698638	-3.23388990516054
"263871_at"	0.460757598688371	5.15575679921984	3.52260701562597	0.00361210688597817	0.00839451432187082	-3.23412215553162
"253597_at"	-0.474098862216782	8.34721063413451	-3.52226985024283	0.00361447206724281	0.00839915524183053	-3.23478214826521
"266321_at"	-0.63773516626743	6.11856240108477	-3.52196920330233	0.00361658239541109	0.0084032030599294	-3.23537065524733
"267044_at"	-0.812888979026289	8.32026439760594	-3.52159384400975	0.00361921889928049	0.00840847250892116	-3.23610540690501
"263696_at"	-0.40234554394735	8.21214384104923	-3.52112285992459	0.00362252981468641	0.00841530757439627	-3.23702733667848
"251317_at"	-0.94694684590927	5.48630522762458	-3.52044785761961	0.00362728027175762	0.00842488489932497	-3.23834861534857
"264445_at"	-0.598676521986422	8.3867304960916	-3.52039008808557	0.00362768712819108	0.00842488489932497	-3.23846169552234
"262224_at"	0.455567447171022	5.54153615882664	3.52037965530857	0.00362776060855633	0.00842488489932497	-3.23848211701023
"265531_at"	-0.527908142581719	4.26948425676993	-3.52022214254147	0.00362887018876318	0.00842660378760949	-3.23879043783408
"261441_at"	0.574033685409621	5.11729100669188	3.51958160798249	0.00363338589368977	0.00843542969825827	-3.2400442369216
"267040_at"	0.484378825501799	8.93475631118925	3.51954097992875	0.00363367250887752	0.00843542969825827	-3.24012376306742
"264939_at"	-0.535247573204282	4.8075318848918	-3.51952567904626	0.00363378045660174	0.00843542969825827	-3.2401537133053
"265175_at"	-0.904016850095539	7.35937901085848	-3.51921175352556	0.00363599591660071	0.00843971373335323	-3.24076819607387
"253810_at"	-0.419049468054975	8.00102209854431	-3.51893416551011	0.00363795606983331	0.0084434043501117	-3.24131154963575
"260151_at"	-0.390792443883627	7.48310722580361	-3.51881976290922	0.00363876422028039	0.00844442078182884	-3.24153548199467
"248889_at"	0.736224455238985	6.4454698168067	3.516670366645	0.00365398152169495	0.00847887268665939	-3.24574267568451
"253421_at"	-0.859349618608746	9.2649361118201	-3.51635579338518	0.00365621402663635	0.00848319010757554	-3.24635840864731
"258110_at"	-0.691428743375929	4.76636687890906	-3.51607801262752	0.00365818656362516	0.00848690353094892	-3.24690212381362
"261596_at"	-0.446968285871193	5.51532729528362	-3.51591447765122	0.00365934833766848	0.00848873544007099	-3.24722221886653
"250354_at"	-0.432066681331351	7.82714645767113	-3.51571854840583	0.00366074073580326	0.00849110191007446	-3.24760572011006
"245454_at"	0.49786768814681	3.98267049870205	3.51547167708252	0.0036624959231038	0.00849430930411772	-3.24808893150781
"253613_at"	0.732238076152523	4.73668830611135	3.51423586169788	0.00367129502231883	0.00851385110401509	-3.2505078253299
"258225_at"	-1.36153202508905	8.40733900558489	-3.51361441928585	0.00367572780762609	0.00852326433790294	-3.25172417913742
"261658_at"	0.773559557471644	6.65622711930914	3.51345677564152	0.00367685314869922	0.00852500714798019	-3.25203273495075
"259351_at"	1.01019747221855	5.29126332137462	3.51332914880348	0.00367776446942886	0.0085262534350719	-3.25228253851452
"261089_at"	0.40937488720188	7.9267854400494	3.51322912151933	0.00367847887479097	0.00852704300142093	-3.25247832133503
"249219_at"	-0.400796665567059	6.43998335803787	-3.512818688307	0.00368141170020193	0.00853297438081557	-3.25328165772325
"245009_at"	-0.508171740920257	11.8158246374566	-3.51205882696547	0.00368684766552571	0.00854470587793553	-3.25476891678094
"257680_at"	-0.418743057336353	8.83969580359248	-3.51187857785617	0.00368813833766119	0.00854682875973298	-3.25512171245166
"266439_s_at"	-0.499439932585177	3.86140885194087	-3.51029239667325	0.00369951587637282	0.00857232396790574	-3.25822626375587
"250434_at"	0.560234255953049	9.38134385724708	3.51010657616657	0.00370085106895872	0.00857454676312326	-3.25858995729122
"250231_at"	-0.522440558394346	5.47855662538536	-3.50938191346071	0.00370606270528307	0.00858574957419325	-3.26000828219722
"255927_at"	-0.485303863581065	5.81507777942039	-3.50890242445958	0.0037095151744674	0.00859287510202106	-3.26094674194249
"255572_at"	-0.496249280793727	10.4280088687773	-3.50867422583627	0.00371115941615691	0.00859581095476636	-3.26139337242082
"258432_at"	-0.496116811613143	9.33591618021125	-3.50838433177493	0.00371324925439531	0.00859977820009716	-3.26196075165179
"247062_at"	0.358037075064365	7.33850142658826	3.50771611203113	0.00371807096177147	0.00860985869356005	-3.2632685812295
"258869_at"	-0.45307824490456	7.0986625502462	-3.5076581024893	0.00371848984245399	0.00860985869356005	-3.26338211617771
"252410_at"	-0.425550585562547	7.45892132708425	-3.50762426065265	0.00371873423274676	0.00860985869356005	-3.26344835061299
"259856_at"	0.829909368884878	8.34633535386857	3.50465301467792	0.00374025458764451	0.00865880515012395	-3.26926350606448
"259901_at"	-0.493597626267819	4.5750422719058	-3.50456456658995	0.0037408971304801	0.0086594137960474	-3.26943660874471
"254110_at"	-0.478739168963494	7.11505122415036	-3.50391646166361	0.00374560877757904	0.00866944050903886	-3.27070501645352
"247641_at"	-0.531865242569125	8.50417605248679	-3.50335083589503	0.00374972570916442	0.00867808882163559	-3.27181199644816
"252423_at"	-0.51789818144291	7.42395729995032	-3.50300927035532	0.00375221402183362	0.00868296660627219	-3.27248046719977
"246435_at"	-0.392480674565822	4.63016121069836	-3.50286081801053	0.00375329602043226	0.008684589391972	-3.27277099936325
"245585_at"	-0.504670502062231	4.65827678825821	-3.50253292364703	0.00375568700355482	0.00868924034395837	-3.27341271102867
"262888_at"	0.563482725391401	4.75380123423313	3.50243735015924	0.0037563842083706	0.00868927675958732	-3.27359975442225
"247916_at"	-0.501166204684939	7.17519256825936	-3.50242632754451	0.00375646462631699	0.00868927675958732	-3.27362132636718
"253294_at"	-0.528953940279705	7.32284263492061	-3.50176342957946	0.00376130414471561	0.00869958908344788	-3.2749186540737
"255764_at"	-0.581898185404257	9.76960714720948	-3.50160946444947	0.00376242907542192	0.00870130864953604	-3.27521997087954
"267077_at"	0.586412318359726	6.42331126396615	3.50146844366339	0.00376345972774687	0.00870280985299128	-3.27549595454599
"250078_at"	0.423573801395015	4.48456930346982	3.50105536192677	0.0037664803825413	0.00870891206546042	-3.27630437047694
"253442_at"	-0.447947601522293	9.7684324643844	-3.49969310191247	0.00377645925516686	0.00873110030512426	-3.27897033543761
"250768_at"	-0.376896155524427	7.1004189451613	-3.49947850130424	0.0037780336874625	0.00873385511411975	-3.27939030847802
"251427_at"	-0.580870996746569	7.53190982305405	-3.49865740638209	0.00378406383063158	0.0087469087937481	-3.28099718021193
"253215_at"	-0.736384308074226	10.0705156648527	-3.49809083667731	0.00378823040057296	0.0087556525926709	-3.28210594052068
"264492_at"	0.338303782864163	7.4066878968197	3.49802972442256	0.00378868009859947	0.00875580476687476	-3.28222553497198
"246158_at"	-0.49811749540841	9.27909953214881	-3.49766582801644	0.00379135896765986	0.0087611080997185	-3.28293766517303
"262257_at"	0.445248922179735	4.20895673516726	3.49745936520749	0.003792879720005	0.00876373444219145	-3.28334170298525
"260609_at"	-0.413341443496474	4.10548255738035	-3.49578485169968	0.00380523654004043	0.00879139526773243	-3.2866186090916
"244961_at"	-0.75590624170824	10.8398919762914	-3.49566271231478	0.00380613943844867	0.00879259070194594	-3.2868576247915
"254892_at"	0.409997090044676	7.72222845411486	3.49557187058936	0.00380681111355347	0.00879325179748401	-3.28703539358381
"252951_at"	-0.499044559206186	4.89520407295616	-3.49443899524753	0.00381519754742552	0.00881173107095747	-3.28925230880512
"266284_at"	-0.431214582016081	6.1217495208506	-3.49428194643784	0.00381636161769783	0.00881352723495875	-3.28955963405302
"249165_at"	0.51263493634283	7.60905725877754	3.49345734352699	0.0038224795910709	0.00882676244911189	-3.29117327118043
"263569_at"	-0.458408892417309	5.31527953886341	-3.49260031767926	0.00382884861541872	0.00884057464497429	-3.29285033851699
"250185_at"	0.394795626959831	7.359594683075	3.49245134577789	0.00382995679919342	0.00884195291826326	-3.29314185175197
"248079_at"	-0.626389230647305	6.59323206277464	-3.49241586087732	0.00383022081478997	0.00884195291826326	-3.29321128972247
"249807_at"	0.467723316685975	7.06065181499462	3.49206094241169	0.0038328624988709	0.00884542852014342	-3.29390580368952
"256403_at"	0.394439364087404	7.60663544676406	3.49206092667017	0.003832862616077	0.00884542852014342	-3.29390583449289
"264573_at"	-0.853010240939522	4.88752390819291	-3.4920572806846	0.00383288976295912	0.00884542852014342	-3.29391296903952
"245417_at"	-0.656720883359731	7.09266035474519	-3.49169704720078	0.00383557290759996	0.00885072514136116	-3.29461788045422
"251223_at"	0.606184388777279	4.18662279058895	3.49150615991779	0.00383699547133663	0.00885232167003305	-3.2949914108869
"256766_at"	-1.47106007152861	8.1908693258086	-3.49150005686472	0.00383704096236812	0.00885232167003305	-3.29500335339693
"245891_at"	-0.611746178604866	9.21949714836737	-3.49060613363337	0.00384370998605394	0.00886681075868633	-3.29675258083628
"244924_at"	-0.403971946647581	4.15755859337216	-3.49041173146415	0.00384516185237436	0.00886926300461717	-3.29713298410626
"260705_at"	-0.416359717207675	9.59465125239866	-3.49027443418634	0.0038461875721452	0.00887073190299615	-3.29740164482249
"248745_at"	0.420175029341383	4.78264146146727	3.48997545463061	0.00384842214292474	0.00887498828026622	-3.29798668077693
"258733_at"	0.453673972669979	7.3009288027375	3.48977282988942	0.0038499373037559	0.0088772044015865	-3.29838317072683
"251809_at"	0.709096528796762	6.60120229634707	3.48974285855388	0.00385016147062233	0.0088772044015865	-3.29844181764254
"251198_at"	-0.382731387589382	7.77445562417288	-3.48925788514062	0.00385379060120137	0.00888467390473047	-3.29939079449088
"266293_at"	-0.914357405220983	7.47316173740086	-3.48912382298056	0.00385479441813358	0.00888609001289812	-3.29965312102415
"254179_at"	0.420755428992608	7.63966843070563	3.48874493190024	0.00385763286760312	0.00889173461095667	-3.30039451489967
"249002_at"	-0.580206022427013	8.53830732295434	-3.48843791168313	0.00385993444664033	0.00889614072222552	-3.3009952731154
"251611_at"	-0.555018502260572	6.75746082986379	-3.48785437017381	0.0038643127917184	0.00890533186291136	-3.30213710473613
"249050_at"	0.385220543251453	6.77853730314431	3.48748680180011	0.00386707325158966	0.00891079309715731	-3.30285633150405
"253992_at"	0.474352009739251	6.93630286865325	3.48736080115175	0.00386801998190875	0.0089120743219534	-3.30310287816777
"254121_at"	-0.379279610593198	6.54366687062739	-3.48694068260531	0.00387117831524359	0.00891845039599094	-3.30392492526738
"266337_at"	-0.542918521035241	5.1247123350469	-3.48634692080654	0.00387564649036209	0.00892784250102598	-3.30508673310622
"265877_at"	0.97083180059307	5.09420649495851	3.48362608808973	0.00389618797953981	0.00897425505536736	-3.31041044651567
"260157_at"	-0.477974984379823	9.03934888664937	-3.48299680784384	0.00390095448897026	0.00898356567661514	-3.31164170013941
"254695_at"	-0.467437427705669	5.25636148422034	-3.4829884430508	0.00390101788806984	0.00898356567661514	-3.31165806667729
"250879_at"	-0.465585699077231	6.5862593375386	-3.48273909549141	0.00390290824045244	0.00898701160556432	-3.31214593880908
"254860_at"	-0.592446930683694	7.62401631752173	-3.48176568094096	0.00391029674058264	0.00900311584260524	-3.3140505013962
"249359_at"	0.839531041585259	7.52137373374909	3.48111186606628	0.00391526731065947	0.00901365031854486	-3.31532972825527
"256022_at"	-0.448954971562216	9.78731770563284	-3.47931935056332	0.0039289274875028	0.00904417561129929	-3.31883683238888
"263143_at"	-0.451668717059844	5.17895097904188	-3.47926798837265	0.00392931961016992	0.00904417561129929	-3.31893732264439
"262071_at"	0.803670114020079	5.47396123176897	3.4789109923369	0.00393204617427251	0.00904953821361678	-3.31963578438115
"252653_at"	0.354621114950829	4.96075986539709	3.478795053735	0.00393293206829395	0.0090506638900106	-3.31986261721055
"262309_at"	-0.583255456792515	9.19851907670424	-3.47850823164682	0.00393512455932969	0.00905479584367096	-3.3204237805249
"260599_at"	-0.519982777607057	4.04545513982454	-3.4773126514044	0.00394427696655404	0.00907494024683252	-3.32276289284415
"253995_at"	0.421323164018953	8.2058117968834	3.47673387483776	0.00394871533210761	0.00908368544137899	-3.3238952360493
"249625_at"	0.426181780571035	7.40874678444991	3.47671314538103	0.00394887439003569	0.00908368544137899	-3.32393579187924
"261448_at"	0.996632074167366	6.37227267725858	3.47554292324646	0.00395786404360474	0.0091034464893238	-3.32622523658704
"252156_at"	0.475144245721209	3.65679839617584	3.4742066182807	0.00396815480760063	0.0091261959227032	-3.32883956402413
"262201_at"	-0.494154535657883	6.02763873984194	-3.47402304455667	0.00396957060019815	0.00912853164537956	-3.3291987012074
"258880_at"	0.433056811051723	6.46195733090398	3.47385342712824	0.00397087920946155	0.00913062044030424	-3.32953053397456
"249066_at"	-0.405636096605488	6.59037183468862	-3.47319383038582	0.00397597217975471	0.00914140967848048	-3.33082093530643
"245948_at"	-0.412363179265245	9.2017887385993	-3.47226032473943	0.00398319136176239	0.00915708475728684	-3.33264717778935
"266391_at"	-0.812139442227955	7.58668027053411	-3.47217944421396	0.00398381746634994	0.0091576011697513	-3.33280540544154
"255128_at"	-0.436541201880948	7.75410513979639	-3.47110770145149	0.00399212332161092	0.00917576914207426	-3.33490205319435
"247373_at"	-0.653308313869992	7.25693532886795	-3.47002860963287	0.00400050378506491	0.00919410492063785	-3.33701304593788
"245824_at"	0.620620448310375	4.79742252426678	3.46984021723799	0.00400196870071956	0.0091965450396346	-3.33738158863971
"261480_at"	-0.674293738354848	8.4032144034035	-3.46977382237698	0.00400248510781963	0.009196805208962	-3.33751147337989
"246909_at"	-0.569443695863232	6.24910857832596	-3.46942445366943	0.00400520354173961	0.00920212457565275	-3.33819492280934
"249090_at"	-0.485073783145677	6.62145687078033	-3.46932836601284	0.00400595152528554	0.00920291613372577	-3.33838289283862
"253470_s_at"	-0.475313040390676	9.5648133264779	-3.4677681879572	0.00401811629799996	0.00922993280537553	-3.3414349315631
"245155_at"	-0.507593135751845	10.1757210716606	-3.46702685430746	0.00402390956262919	0.00924230964893484	-3.3428851132647
"260897_at"	0.588686178235942	6.72206231239262	3.46644604453001	0.0040284542760102	0.00925181655616117	-3.34402127062071
"262124_at"	0.499022004418916	5.64114804814924	3.46636541494798	0.00402908559461939	0.00925233488505672	-3.34417899429897
"259711_at"	-0.631284032196375	5.09851306254371	-3.46468359121892	0.00404227682353405	0.00928169260567865	-3.34746885418108
"248591_at"	-0.372450823925945	8.15658730185144	-3.46371145995003	0.00404992150731	0.00929830997299859	-3.3493704289926
"257542_at"	-0.419792014423631	3.99090982834921	-3.46191067258393	0.00406412116235783	0.00932997219337581	-3.35289285647145
"252573_at"	0.5676001495427	6.51708029243505	3.46152950735301	0.00406713317913123	0.00933594724926872	-3.35363842209246
"256459_at"	-0.363991585740531	5.93603749578604	-3.46037089232032	0.00407630253648266	0.00935605361814947	-3.35590466658198
"249736_at"	-0.443864409006247	8.08351397741372	-3.46002098013087	0.00407907586273581	0.00936147705292321	-3.35658908511872
"249325_at"	0.771081433784521	10.8618876245002	3.45891332776296	0.00408786742344676	0.00938070985199402	-3.35875559863717
"252097_at"	-0.462820804377324	5.41930283519825	-3.45830065496763	0.00409273848284601	0.00939094304332739	-3.35995394087899
"261982_at"	-0.44449836585542	8.82644839120542	-3.45686051894844	0.0041042113609984	0.00941632077493195	-3.36277069539899
"249788_at"	-0.428853643850822	5.46819090832202	-3.45665796331693	0.00410582762525	0.00941866752322969	-3.36316686792673
"250265_at"	0.543052392733867	6.59005071615926	3.45662884107847	0.00410606005484419	0.00941866752322969	-3.36322382714452
"263917_at"	0.91414892624091	4.60067955524165	3.45573501893553	0.00411320026082404	0.00943337995584649	-3.36497201175234
"253910_at"	0.364280505435542	3.68261394336151	3.4557224126972	0.00411330105396095	0.00943337995584649	-3.36499666752779
"245142_at"	-0.36387748708624	8.36601120837942	-3.45528334580359	0.00411681316656573	0.00944048540558603	-3.36585540878803
"249524_at"	-0.807476864236712	9.47170823090723	-3.45439455971258	0.00412393186012768	0.00945585903995902	-3.36759370756908
"245332_at"	-0.414048437179838	9.1690210099722	-3.45372642678042	0.00412929141444968	0.00946719641809198	-3.36890043438286
"246829_at"	-0.523424514426725	9.27699725686621	-3.45325924668221	0.0041330431602821	0.00947484567698841	-3.36981413183417
"246281_at"	-0.424070853814968	6.44016538409075	-3.45315360207668	0.00413389202841712	0.00947583932953416	-3.37002074760196
"245144_at"	-0.410313761576073	8.37601423146745	-3.45245274687077	0.0041395279450119	0.00948780470515689	-3.37139144533736
"263106_at"	-0.450511841060847	4.22639739467955	-3.45184313653924	0.0041444364180035	0.00949810054201345	-3.37258367861552
"266938_at"	-0.514985162753218	7.74896859867451	-3.45106528236362	0.0041507080837233	0.0095115181223356	-3.37410493480008
"265617_at"	-0.477849538033441	9.10540022212834	-3.4507837891623	0.00415298005859791	0.00951576847178487	-3.37465544889176
"264543_at"	0.690191622780036	4.24944521440221	3.45060614749148	0.00415441447717198	0.00951809905828573	-3.37500286007824
"252561_at"	0.602242100974299	10.8438412977803	3.44961277057075	0.00416244499677995	0.00953553985904898	-3.37694557453338
"260384_at"	-0.456837349254423	7.6877892737784	-3.44845391163252	0.00417183306645941	0.00955515349874964	-3.37921187776156
"258227_at"	-0.486435863259765	5.14522565691672	-3.44845249837695	0.00417184452845452	0.00955515349874964	-3.37921464154563
"245459_at"	-0.561241901172225	4.78527979453248	-3.44811619662904	0.00417457295580909	0.00956044268293226	-3.37987231656853
"245016_at"	-1.03005036922585	6.39039481185091	-3.44610600782002	0.00419091924475496	0.00959691476486905	-3.38380338720423
"251760_at"	-0.66222623136603	7.74667460306899	-3.44528032930509	0.00419765211319307	0.00961136766732924	-3.38541802449819
"255899_at"	-0.609420201841408	6.35988197168312	-3.44489763962516	0.00420077639484157	0.00961755591351363	-3.3861663774215
"254918_at"	-0.473850930622189	8.88409732179168	-3.44420688094603	0.00420642169046731	0.00962951412681246	-3.38751715000767
"247717_at"	-1.28999442611294	5.76186848779667	-3.44311645758811	0.00421534885717206	0.00964898218084241	-3.38964943214315
"250337_at"	-0.361957160206959	8.6129929926351	-3.44284975038642	0.00421753526302788	0.00965301819683584	-3.39017096226557
"255959_at"	0.449643112470987	7.77606286190004	3.44275043531926	0.00421834971777585	0.00965391362119666	-3.39036516640333
"248552_at"	-0.483069748080361	9.47778858498848	-3.44258297858058	0.00421972334215552	0.00965555620710515	-3.39069261641241
"255260_at"	-0.383901204211611	6.33635470086546	-3.44255973212272	0.00421991406526222	0.00965555620710515	-3.39073807317252
"246586_at"	-0.410133169116076	4.11542280127917	-3.44170518821421	0.00422693111498371	0.00967064179867386	-3.39240905953899
"252941_at"	-0.358743802693645	9.56730089665513	-3.44140540061105	0.00422939559378601	0.00967530974769421	-3.39299526251604
"251094_at"	-0.598859544331564	8.87159341672412	-3.44085412576142	0.0042339312677127	0.00968471442203436	-3.39407321456528
"262318_at"	-0.563619393347009	4.5451992016692	-3.43993064294588	0.00424154031276355	0.00970114654909623	-3.39587895247415
"264337_at"	-0.5134682399839	7.91407137476793	-3.43922658127564	0.00424735069473879	0.00971268540226577	-3.39725562502762
"265539_at"	-0.409617188301377	3.92703180947057	-3.43921613646944	0.00424743695254717	0.00971268540226577	-3.39727604794222
"252167_at"	-0.801169479333545	8.05522255672841	-3.43909450125631	0.00424844159971939	0.00971361316601485	-3.39751388316395
"255723_at"	-0.644177579323017	5.47394681175512	-3.4390639023931	0.0042486943690193	0.00971361316601485	-3.39757371351955
"258034_at"	-0.525013152627421	7.89676468582332	-3.43890971311648	0.00424996831745229	0.00971555194639074	-3.39787520134851
"261659_at"	-0.390628454758	7.75490661546497	-3.43856831172924	0.00425279042708492	0.00972098223196554	-3.39854274408326
"254051_at"	0.594118939352247	6.24494228081433	3.43851925663972	0.00425319608395511	0.00972098223196554	-3.39863866126911
"254615_at"	-0.376182216363066	9.8693861549003	-3.43833813749669	0.0042546941711005	0.00972343192493762	-3.39899280198665
"250092_at"	0.485992735178604	3.77573355873252	3.43806067593274	0.0042569901649393	0.00972770443420812	-3.39953531810781
"266441_at"	0.397556998991494	5.36769334896045	3.43770494289743	0.00425993568214	0.00973346017325587	-3.40023087343167
"266593_at"	-0.405965309191804	5.03674909572996	-3.43656796415782	0.00426936380097521	0.0097540252704572	-3.40245394937198
"245576_at"	-0.547023343220961	7.0849992073053	-3.4363435847959	0.00427122689544891	0.00975730450527687	-3.4028926616691
"259818_at"	0.524476161598396	7.80946896435814	3.4355598735235	0.00427774073576628	0.00977120630711284	-3.40442498083991
"266599_at"	-0.493761011970353	8.81648075882863	-3.43543693008346	0.00427876349208191	0.00977256385845482	-3.4046653590607
"251006_at"	0.480990157110691	6.73168214891346	3.43533280346176	0.00427962990559787	0.00977356409157864	-3.40486894636142
"251575_at"	1.10609778486733	8.21401814838298	3.43463607902815	0.00428543173989545	0.00978583421633949	-3.40623116540109
"253561_at"	-0.411213560800554	9.62909780261914	-3.43346860891017	0.00429517139152281	0.00980709303710062	-3.40851373836378
"250239_at"	-0.611146487801352	4.22064664211925	-3.43310025704538	0.00429824900445535	0.00981313780318551	-3.40923390993058
"258357_at"	0.45062364497791	9.0929793473879	3.43220800524865	0.00430571306301406	0.00982919485261717	-3.41097834878391
"259148_at"	-0.362797816693655	9.50001380216306	-3.432041946653	0.00430710365352717	0.00983138540347791	-3.41130300644781
"261011_at"	-0.419599705687643	6.88589480826566	-3.43133312414075	0.0043130444917373	0.0098430924761829	-3.41268879977699
"246427_at"	-0.429826844151823	7.07062886428642	-3.43132703748811	0.004313095541405	0.0098430924761829	-3.41270069949727
"259058_at"	-0.692685481631521	6.01537751108997	-3.43109644584012	0.00431502999667179	0.00984652203122083	-3.41315151713973
"262017_at"	-0.538389467022227	7.18600089772455	-3.43085887289943	0.00431702393309805	0.00984990836231404	-3.4136159816258
"248707_at"	0.475040066128825	4.09133438577371	3.43081674192885	0.00431737763289854	0.00984990836231404	-3.41369834913483
"252703_at"	-0.604043563293673	8.13488575236362	-3.43062295109419	0.00431900493046948	0.00985263550995188	-3.41407721615041
"263567_at"	0.412217488894068	6.16445704677237	3.42961482693425	0.00432748031226058	0.00987098259226638	-3.41604810880197
"247345_at"	-0.52895455725547	6.28944119185344	-3.42898045666979	0.00433282210369321	0.00988217900062414	-3.41728829083937
"260179_at"	0.432980898384964	5.61959530371233	3.4289250068702	0.00433328934108143	0.00988225653569961	-3.41739669349826
"259432_at"	-0.944479314673636	4.13156121797175	-3.42867469790189	0.00433539915485688	0.00988607964833404	-3.41788603852704
"262120_at"	-0.569609499464666	5.19585047136523	-3.42824201330058	0.00433904862469545	0.00989341254791115	-3.41873191620318
"245595_at"	-0.330831117672845	4.66839440787022	-3.42810745590902	0.00434018417728025	0.00989501260207521	-3.41899496812715
"262763_at"	0.42093326566433	4.07000236577146	3.42799148312979	0.00434116313143982	0.00989625534960446	-3.4192216877
"248259_at"	-0.443856577704958	8.34620351468318	-3.42767294118547	0.00434385316569041	0.00990107945532974	-3.41984441497337
"249060_at"	-0.58087156717587	7.25002719778909	-3.4276381061584	0.00434414744361859	0.00990107945532974	-3.41991251480488
