"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"253667_at"	-1.17798074992502	5.74226778003256	-3.01559871322371	0.00968872923704545	0.0205218603303006	-4.20423544406758
"244992_s_at"	-0.942240320490473	11.2256739572212	-3.01552468432853	0.00969012408135364	0.0205229090339532	-4.20437785666732
"248755_at"	-0.389406269316118	5.70118028862453	-3.01541488172755	0.00969219333654345	0.0205253857586627	-4.20458908748911
"257137_at"	0.304616581778323	9.24915292039786	3.01466321531709	0.00970637043123698	0.0205535006996394	-4.20603505371385
"262095_at"	0.322927821353664	6.8152356296997	3.0144520884424	0.00971035616809414	0.0205600319497101	-4.20644118223334
"267208_at"	-0.321393697593981	9.2379068918135	-3.01340118131609	0.00973021976069301	0.0205992960821683	-4.20846265174193
"248020_at"	-0.4542126173452	4.39673331823488	-3.01337545644766	0.00973070650089276	0.0205992960821683	-4.20851213307709
"262521_at"	-0.508131258096245	7.22936806395846	-3.01264364353869	0.00974456324638355	0.0206267156319607	-4.20991972906721
"267401_at"	-0.418352671307673	6.89346504380051	-3.01143264438601	0.00976753627481876	0.0206720082947372	-4.21224886782371
"252001_at"	-0.516438174743924	8.63031401477283	-3.01142017281812	0.0097677731433879	0.0206720082947372	-4.21227285371774
"259639_at"	-0.394009548532425	8.75198256390277	-3.01131772306389	0.00976971915487866	0.0206742085465054	-4.21246988909465
"245794_at"	0.577604399542496	7.42212302866384	3.01105741811702	0.00977466532131425	0.0206827565843393	-4.21297051205283
"250601_at"	-0.573398724432929	5.34888819227523	-3.01089540259596	0.00977774510115832	0.0206871573979665	-4.21328209896002
"261044_at"	-0.565937367727739	7.08923544060994	-3.01085259428526	0.00977855901205062	0.0206871573979665	-4.21336442701839
"257963_at"	0.382947049201874	7.15819114454213	3.01049578348534	0.00978534563957783	0.0206988544272299	-4.21405062955344
"264815_at"	-0.395992704051781	5.22407576621966	-3.01046649380928	0.00978590294358822	0.0206988544272299	-4.2141069574615
"259530_at"	0.712763536729942	6.35650597504799	3.00891311306544	0.00981550473595143	0.0207595422370934	-4.21709416453008
"265981_s_at"	0.320411902025401	3.21756619425344	3.00860355237594	0.00982141443449786	0.0207701152652416	-4.21768942591139
"254756_at"	-0.52679335589893	5.35241981086804	-3.00806027026908	0.00983179454100997	0.0207901393789225	-4.21873408745491
"244988_s_at"	-0.425097453538378	11.8382793188267	-3.00750847292864	0.00984234847161246	0.0208105273115944	-4.21979508596938
"262182_at"	0.456896514169336	3.63570400701856	3.00712894437274	0.00984961402616363	0.0208239592118632	-4.22052482375269
"257667_at"	-0.538892250648808	6.68779036134264	-3.0049977842685	0.00989051099755037	0.0209084852506139	-4.2246221814682
"256483_at"	-0.343573483682806	7.79183173518049	-3.00473290441579	0.00989560578573267	0.0209173170209028	-4.22513139938399
"257935_at"	0.440225595933539	4.92305926692756	3.00275826034532	0.00993366879811622	0.0209958288811185	-4.22892728037801
"250811_at"	-0.386941293202994	7.03751060828485	-3.00239067809806	0.00994077027017673	0.0210088918616447	-4.22963383513894
"254240_at"	-0.476588509484369	4.09879331169731	-3.00215829019831	0.00994526246227075	0.0210164384625158	-4.23008051511005
"250218_at"	-0.330390843453757	8.0493082072812	-2.99950246504239	0.00999674414983104	0.0211232731873688	-4.23518488644486
"252936_at"	-0.439746989262182	6.24091549217748	-2.99932667573855	0.0100001610283173	0.0211285358517893	-4.23552271452512
"258626_at"	-0.359016203598869	4.66393403544901	-2.99847068595136	0.0100168157432883	0.021161764110809	-4.23716768255058
"254872_at"	-0.289629826565109	7.89261374764678	-2.99803631918364	0.0100252775827428	0.0211776793538029	-4.23800237678775
"255842_at"	-0.687468553267091	7.36682461475806	-2.99730917213441	0.0100394588866205	0.0212056724885465	-4.2393996354073
"248779_at"	-0.499784335754534	7.73351301252546	-2.9972036480739	0.0100415185372588	0.0212080590587845	-4.23960240105071
"256331_at"	-0.353853685320925	7.40957344640055	-2.99688567555833	0.0100477273525115	0.0212192075651131	-4.24021338037779
"245047_at"	-0.623271883644682	8.8962636879441	-2.99593121148239	0.0100663873181768	0.0212566464291439	-4.24204729303734
"255619_s_at"	0.910652367719593	7.04179894885675	2.99536599310371	0.0100774536296138	0.0212780447367853	-4.24313325337966
"250531_at"	-0.466807780901766	9.4774563348076	-2.99525426401339	0.0100796425798402	0.0212806967091962	-4.24334791501011
"265965_at"	-0.300714261776025	8.39366335877904	-2.99503061821808	0.0100840255708591	0.0212879799418135	-4.24377759405527
"260056_at"	-0.459397253276533	8.65019599525001	-2.99494327333138	0.0100857378609649	0.0212896243391273	-4.2439454035542
"262493_at"	0.391097759263893	8.37834424777304	2.99479670796833	0.0100886117434408	0.021293720169139	-4.24422698699151
"247128_at"	0.48048463588448	4.68441834080025	2.99384111755916	0.0101073690414418	0.0213313367723249	-4.24606281501012
"245393_at"	-1.06943860094355	5.76467939183167	-2.99374499668073	0.0101092577104134	0.0213319581605906	-4.24624747087071
"248510_at"	-0.492476061562851	6.52467638271356	-2.99373094314209	0.0101095338761939	0.0213319581605906	-4.24627446874063
"247776_at"	-0.366830407720179	6.2737156165642	-2.99349594235967	0.0101141529787073	0.0213397307783103	-4.2467259186783
"259337_at"	-0.4208628352488	7.80531535705834	-2.99276195651525	0.0101285934405465	0.0213682220106239	-4.24813590296501
"255483_at"	-0.309520544587287	9.66115958623037	-2.99257221535002	0.0101323297348042	0.0213741275548769	-4.24850038412203
"255943_at"	-0.480736653218522	5.26140067172644	-2.99250812329552	0.0101335921139382	0.0213748137709386	-4.2486235000143
"259786_at"	-0.792653528956077	9.95104349347282	-2.99222623402481	0.0101391461512156	0.0213845514294247	-4.24916498144667
"255984_at"	0.514318284103199	5.45251549599632	2.99099335521025	0.0101634728906445	0.0214338772776997	-4.25153310269672
"249686_at"	0.313305110973961	3.33627629303459	2.9893770144461	0.0101954535492704	0.0214993339612514	-4.25463749063922
"253612_at"	0.34313343962385	9.09829279806129	2.98903152718478	0.0102023022198735	0.0215117871727968	-4.25530100017242
"264811_at"	-0.357628955404541	10.2835827876787	-2.98887712859734	0.0102053643699341	0.0215162548551803	-4.2555975183508
"265941_s_at"	-0.483342910206139	5.23810959129569	-2.9888076857772	0.010206741909375	0.0215171703283589	-4.25573088036849
"255501_at"	-0.601293272230227	7.60952727887118	-2.98871136534667	0.0102086529256368	0.0215192101685404	-4.25591585870012
"260007_at"	-0.460753655763684	10.3470700326147	-2.98865854354887	0.0102097010708949	0.0215194309210047	-4.25601729969346
"250103_at"	-0.49727338647495	4.73222013448467	-2.98817667228856	0.0102192677848151	0.021537604931316	-4.25694268736053
"245868_at"	-0.365558630562317	8.61832209624305	-2.98685625022543	0.0102455279705879	0.0215909546386835	-4.25947828124743
"266673_at"	-0.762228842682696	9.50173029507914	-2.986720159521	0.0102482382995281	0.0215946711881974	-4.25973960238629
"252354_at"	-0.386426774301646	9.18354288005285	-2.98614334764477	0.0102597337406892	0.0216168969725772	-4.26084716951583
"262620_at"	-0.497331905973425	4.11706642234953	-2.98541579852463	0.0102742514733463	0.0216454859247279	-4.26224411505671
"244940_at"	-1.14902468107181	9.57541878641706	-2.98417291710465	0.0102990993632438	0.0216958308529361	-4.26463037934656
"246295_at"	-0.361772375154271	7.283680429172	-2.98392378592034	0.0103040871877649	0.021704333618332	-4.26510867393983
"263717_at"	-0.37533819338397	9.80790323857662	-2.98332964085789	0.01031599214624	0.0217274035877871	-4.26624931163962
"251904_at"	0.323830088607362	6.83828400494284	2.98320141226908	0.0103185632642818	0.0217308123034131	-4.26649547855148
"247860_at"	-0.407022026271075	8.64876784931617	-2.98280841418955	0.0103264472410475	0.0217454081950049	-4.26724992379154
"246238_at"	0.663407063892831	7.50948156748732	2.98218284957094	0.0103390090620341	0.0217698510758791	-4.26845079039134
"253297_at"	-0.763080657770985	5.6800392183385	-2.98178231291574	0.0103470600895123	0.0217842723881867	-4.26921965527549
"253544_at"	0.419635941314789	4.92166919064545	2.98174710222148	0.0103477681423061	0.0217842723881867	-4.26928724427936
"254947_at"	0.398225352787463	4.5010320555616	2.98110860744715	0.010360615974081	0.0218093069738638	-4.27051284513353
"258680_at"	-0.282819816779778	13.040653264465	-2.9803401256436	0.0103761003528571	0.0218398864121685	-4.27198788892982
"253497_at"	-0.333636131978487	7.62989779517216	-2.98004625826607	0.0103820276304309	0.0218503460278768	-4.27255192554567
"259321_at"	0.345774194180286	6.79997381898216	2.97990679543863	0.010384841755137	0.021854252277394	-4.27281960072213
"245046_at"	-0.338159971763411	8.9518420863472	-2.9798349238834	0.010386292296716	0.0218552884952115	-4.27295754497345
"259537_at"	-0.553519766151329	5.75031338284399	-2.97966381887862	0.0103897464160373	0.0218605401484928	-4.27328594693922
"266772_s_at"	-0.442420751909972	6.24172367814486	-2.9788360959401	0.0104064718278975	0.0218937117131841	-4.274874543111
"255439_at"	0.333652041580201	8.66608779719322	2.97851537944206	0.010412959557285	0.0219053405424395	-4.27549005028434
"255866_at"	-0.324029580172603	6.25331502760058	-2.97689488159394	0.0104458016430691	0.0219724027552938	-4.27859984693933
"258667_at"	0.383696315802726	3.78012495530637	2.97665706427601	0.0104506300247951	0.0219805321222293	-4.27905619887308
"264147_at"	-0.577373611977964	5.59652044891011	-2.9758241862784	0.0104675572838539	0.0220141048907161	-4.28065436586875
"249965_at"	-0.350022828754471	4.17096077844184	-2.97468976560518	0.0104906566925798	0.02206065079356	-4.2828310033533
"252635_at"	0.558596767644737	4.38480444878755	2.97452915560119	0.0104939311545429	0.0220655023631198	-4.28313915577285
"250737_at"	0.391635125993972	8.4850780307582	2.97420133885865	0.0105006177094748	0.0220775269566892	-4.2837681069768
"262672_at"	-0.366271842142176	7.98260199980137	-2.97407068313403	0.0105032838997382	0.0220810973044265	-4.2840187799633
"259029_at"	0.429914392322601	9.16596266773189	2.97396334981785	0.0105054746688189	0.0220836676062813	-4.28422470547086
"249365_at"	0.509020710017147	5.89955777354342	2.97241078826844	0.010537214456743	0.0221483470105334	-4.28720322204284
"256243_at"	-1.19085868301581	5.75564785938329	-2.97235326803331	0.0105383921924495	0.022148781526746	-4.28731356589715
"261945_at"	0.401243688658416	6.08780085861848	2.97149729654067	0.0105559337386096	0.0221836049914948	-4.2889555665748
"251746_at"	-0.662816914069582	5.95035572312307	-2.97130497302873	0.0105598790246591	0.0221898517321487	-4.28932448551059
"263039_at"	-0.555509599247486	6.84699975710015	-2.97097504486388	0.0105666505032606	0.0222020355544745	-4.28995734929879
"266811_at"	0.384837510766296	5.66086332575306	2.97004063846017	0.0105858516743372	0.0222403312785881	-4.29174963803541
"265225_at"	-0.295484411174514	7.65174930823293	-2.96893531042769	0.0106086096940821	0.0222850306030694	-4.29386962486166
"252462_at"	0.402546552854027	9.79302092318545	2.96891242385051	0.0106090814256348	0.0222850306030694	-4.29391351895696
"255130_at"	-0.371584643460051	7.48366370265765	-2.96866414029597	0.0106142003087265	0.0222937301143693	-4.29438969680446
"266778_at"	0.812743900144436	6.66501738055382	2.96842756590404	0.0106190800561347	0.0223019257969277	-4.29484341037652
"253723_at"	-0.585308324652598	5.15648639277948	-2.96776416166337	0.0106327757320549	0.0223286332579794	-4.29611567929178
"247334_at"	0.427621315540717	7.38436535270111	2.96706673289852	0.0106471926686295	0.0223568502965516	-4.29745313774126
"248944_at"	-0.438127762959237	8.12519247844652	-2.96667176066176	0.010655365932896	0.0223719529574151	-4.29821054725326
"267606_at"	-0.471984695562065	7.78510468341084	-2.96534447837935	0.0106828772280979	0.0224276511341843	-4.30075562944001
"254909_at"	-0.603238943308997	4.46747013721739	-2.96507159890604	0.0106885420489308	0.0224374787535535	-4.30127885084176
"247207_at"	-0.382278167162343	8.7861846923038	-2.96502091010152	0.0106895946464963	0.0224376234366964	-4.30137604090085
"261724_at"	0.302427487180968	6.92712060125459	2.96495799120778	0.0106909013552256	0.0224383014273737	-4.30149668030341
"255769_at"	-0.422557093600289	4.50155680819715	-2.96471128635442	0.0106960264818268	0.0224469927362655	-4.30196970211258
"256790_at"	-0.522216801231324	6.32004076830596	-2.96390610242352	0.0107127705474776	0.0224800640467307	-4.30351347296145
"259734_at"	0.44741559444466	6.11465238797977	2.9629861756266	0.0107319324589847	0.0225182025010984	-4.30527713419435
"255413_at"	0.475254990297097	6.91221312208663	2.96256700204651	0.0107406750079151	0.0225344735955246	-4.30608072640217
"258403_at"	-0.35239246970842	7.36587248781178	-2.96219056744651	0.0107485321680736	0.0225476130063745	-4.30680236441856
"255782_at"	-0.375399295845503	7.156852777713	-2.9621722483828	0.0107489146791458	0.0225476130063745	-4.30683748221138
"259411_at"	-0.505231942234907	4.46642084133049	-2.961386007055	0.0107653444788763	0.0225800006954638	-4.30834467119763
"248668_at"	0.398958831767616	6.40697530281307	2.9604121772526	0.0107857286787162	0.022620495620357	-4.31021134492212
"266881_at"	-0.530110102808551	7.10965264006306	-2.96036894936889	0.0107866344087077	0.022620495620357	-4.31029420283742
"259535_at"	-0.526090967809257	5.624864644211	-2.96001264443247	0.0107941027347223	0.0226340764275617	-4.31097714801316
"254991_at"	-0.438331396776742	7.1779257203175	-2.95873795492149	0.0108208627406476	0.0226865304368296	-4.31342026233998
"260101_at"	-1.19196507482578	6.71643898646587	-2.95872633319475	0.0108211070211621	0.0226865304368296	-4.31344253594928
"246423_at"	-0.454485796777763	5.81689762230355	-2.95841501549642	0.0108276527297481	0.0226981673343953	-4.31403918487485
"254041_at"	-0.477134455493248	8.0334834776251	-2.95809552395957	0.0108343743704218	0.0227101708683442	-4.31465148572599
"263834_at"	-0.292758917756198	7.61245639674574	-2.95796821076405	0.0108370540056741	0.0227137004382455	-4.31489547579954
"251775_s_at"	0.389414467509852	9.15254120402698	2.95739633629092	0.0108490986665934	0.022736855989066	-4.31599142104318
"263705_at"	-0.417150822011621	9.31570839534857	-2.95732490940321	0.0108506039693046	0.022737921593003	-4.31612830108198
"264724_at"	-0.312574914141791	8.88937175458455	-2.95524409920874	0.0108945472368548	0.0228279094683683	-4.32011559432137
"245870_at"	0.337097963141395	6.75015014500243	2.95503532152714	0.0108989659759712	0.02283507062661	-4.32051562652816
"251048_at"	-0.413647190547569	6.82586767391486	-2.95454020690426	0.0109094520650411	0.0228549413669717	-4.32146427632121
"257365_x_at"	-0.502983830012842	5.22716399678856	-2.95427208237245	0.0109151348673843	0.0228647466548843	-4.32197799467092
"254944_at"	0.470085544503645	5.97106005828559	2.95409794178721	0.0109188272813835	0.0228675513061197	-4.32231163748911
"260626_at"	-0.310128967341162	7.72400985674072	-2.9540921594413	0.0109189499093339	0.0228675513061197	-4.32232271604375
"251394_at"	-0.581326340261679	4.81621305535649	-2.95402763767063	0.0109203183343023	0.0228675513061197	-4.32244633476311
"259762_at"	-0.36317971127054	6.54325133250029	-2.95401983458081	0.0109204838394372	0.0228675513061197	-4.32246128484136
"252770_at"	-0.587889795213408	5.07580399627067	-2.95313680435466	0.0109392291174122	0.022904701318907	-4.3241530451256
"245745_at"	-0.600584817846218	9.55616966907872	-2.95172208685733	0.0109693275599533	0.0229656137349734	-4.32686322328297
"254206_at"	-0.438172763195496	4.43247392594714	-2.95037580732762	0.0109980459740417	0.0230236259790648	-4.32944204332205
"246804_at"	-0.410572257609146	3.69672988534859	-2.95005770705732	0.0110048424358853	0.0230357397414466	-4.33005133362997
"256103_at"	0.455598600573641	3.47694154867153	2.94974989898793	0.0110114229484821	0.0230473992893077	-4.33064089715614
"247140_at"	0.37962134749071	7.10505390367663	2.94961228099134	0.0110143662896223	0.0230514446340293	-4.33090448112022
"261294_at"	-0.335860749622413	6.42989440764571	-2.9495602871707	0.0110154785235232	0.0230516573506022	-4.33100406580832
"246317_at"	0.55617604297647	8.19146761578738	2.94948788055883	0.0110170276057496	0.0230527841195438	-4.33114274686653
"263252_at"	-0.695456858171451	9.60680436501943	-2.94872104156282	0.0110334467399436	0.0230829531473147	-4.3326114370286
"249854_at"	-0.281092495153232	3.9706432728184	-2.94870970555849	0.0110336896415267	0.0230829531473147	-4.33263314773767
"266557_at"	0.348772973217042	8.63429091527322	2.94867275580924	0.0110344814168488	0.0230829531473147	-4.33270391375523
"262058_at"	0.337762400673682	8.37925835594998	2.94661029054198	0.0110787659736571	0.0231734664703455	-4.33665364453291
"256085_at"	0.336545437732641	8.72839973584634	2.94617382302112	0.011088160148989	0.0231909896385879	-4.3374894287055
"265066_at"	0.624688730448873	10.7005284174238	2.94495575970164	0.011114418417597	0.023243777767066	-4.33982173955817
"255991_at"	-0.457741161097506	5.93767462625105	-2.9438606218297	0.0111380791833232	0.0232911245115147	-4.34191850308065
"260711_at"	-0.308352605214569	7.95694686467604	-2.9436214176668	0.0111432538761423	0.0232998094156023	-4.342376464232
"254438_at"	-0.550332170316189	9.0389101739598	-2.94322351332408	0.0111518669852827	0.0233156815705131	-4.34313824265291
"261494_at"	-0.320711446658402	6.42886466432238	-2.94300952371166	0.0111565017625698	0.0233232339111187	-4.34354791169713
"264623_at"	-0.374903987243264	4.4261547257055	-2.94219691976456	0.0111741192028855	0.0233579232970874	-4.34510353120274
"245054_at"	-0.398963110423351	7.00182794663407	-2.94144261383102	0.0111904973256059	0.0233898193239963	-4.34654746579857
"265987_at"	0.602816361191705	6.30845466724641	2.94139975261036	0.0111914286761112	0.0233898193239963	-4.34662951079104
"255406_at"	0.85115023232079	5.2568875161295	2.94133188206023	0.0111929036220862	0.0233899930911732	-4.34675942814977
"264498_at"	0.296334206533585	8.10031061647656	2.94126634665678	0.0111943280034731	0.0233899930911732	-4.34688487498376
"265926_at"	-0.397523136502501	4.82296804827699	-2.94123331480112	0.0111950460033032	0.0233899930911732	-4.34694810381569
"266730_at"	0.31278818645189	3.43864948053789	2.94120720710076	0.0111956135278137	0.0233899930911732	-4.34699807847955
"250599_at"	0.366347736539264	6.22441066875316	2.94107722139599	0.0111984395568234	0.0233937545829419	-4.34724689225107
"249524_at"	-0.687201524586878	9.47170823090723	-2.93985538545808	0.0112250380526453	0.0234471719762673	-4.34958557094342
"249069_at"	0.382182345681349	4.34105597661672	2.93887189005763	0.0112464933725833	0.0234898373618372	-4.35146789950048
"264240_at"	-0.935798415630453	7.63775134017839	-2.93863460571181	0.0112516758821231	0.0234985100596254	-4.35192202200253
"266357_at"	-0.498950860762035	4.10485319067367	-2.93827623315505	0.0112595075423509	0.0235127132693421	-4.35260787228153
"264091_at"	0.496207771845103	8.5842145670964	2.93765784315111	0.0112730341326867	0.0235388052514266	-4.35379129983198
"247271_at"	-0.363327048149883	9.08417206084626	-2.93737184287391	0.0112792954963288	0.0235497235946234	-4.35433860737783
"262988_at"	-0.380352497790102	12.216975520892	-2.93728059566802	0.0112812938812164	0.0235517402004894	-4.35451322119882
"254069_at"	-0.369062333261217	4.41050378242129	-2.9371400468202	0.0112843726946737	0.0235560118207656	-4.35478217809208
"254342_at"	-0.344155510999814	7.52782059518941	-2.93677337603087	0.011292408762967	0.0235706299307537	-4.35548383323113
"252097_at"	-0.392989167061025	5.41930283519825	-2.93650302879279	0.011298337394971	0.0235790788131509	-4.35600115325728
"261975_at"	0.681664270690606	8.51556349243902	2.93649452385025	0.0112985239556221	0.0235790788131509	-4.35601742763305
"245279_at"	-0.39556672141497	7.96183507298232	-2.93627450104476	0.0113033513360242	0.0235869951490908	-4.35643844212787
"250274_at"	-0.338611011614312	7.58904745135787	-2.93604690057395	0.0113083471167172	0.0235952614098352	-4.35687394943075
"260590_at"	-0.445712446400552	9.27228636795738	-2.93569163748644	0.0113161494229397	0.023609381536381	-4.35755372126898
"263900_at"	-0.539732982606301	8.17559920056781	-2.93540515269841	0.0113224450888419	0.0236203559974834	-4.35810187769635
"248616_at"	0.260347408301767	8.03726818835723	2.93519860362462	0.0113269862679935	0.0236276686577898	-4.35849707903144
"246615_at"	0.359634643232184	3.98987971927863	2.93469030768847	0.0113381693024003	0.0236488333748858	-4.35946960337826
"249783_at"	0.600869329455674	6.9902616165705	2.93440217572357	0.011344513344224	0.0236599021104279	-4.36002087124908
"265952_at"	-0.465255181424509	7.13324974168957	-2.93388907482207	0.0113558193957582	0.0236804323651582	-4.36100253177478
"263433_at"	-0.770074399741773	6.53381904648441	-2.93386121646789	0.0113564335660879	0.0236804323651582	-4.36105582910228
"252947_at"	-0.346334025411763	8.92395394094347	-2.93348784121025	0.0113646682315072	0.0236954371444862	-4.36177014308321
"256852_at"	-0.666772194447493	5.20332928915271	-2.93291058105625	0.01137741111654	0.0237198380009394	-4.36287447624435
"255929_at"	-0.511130239833915	7.25600584308927	-2.93267722215752	0.011382566464483	0.0237284172047941	-4.36332089252881
"249739_at"	0.33211374670106	8.26616337890864	2.93230765192486	0.0113907357032219	0.023743277107785	-4.36402786591509
"249784_at"	0.661587618180087	5.51372654835718	2.93200112888066	0.0113975156949824	0.0237552387611977	-4.36461421798601
"265469_at"	-0.373897918763991	6.538657338221	-2.93182608872328	0.0114013892005162	0.0237611409468958	-4.3649490487613
"265279_at"	0.895602640857243	4.98635986440955	2.93168151266973	0.0114045895388312	0.0237656392637256	-4.3652256021301
"251851_at"	-0.332064888260336	7.6189447386248	-2.93055395248928	0.0114295796879002	0.0238155396620994	-4.36738236330389
"261519_at"	-0.502438616659137	7.63356540254513	-2.93034642353828	0.0114341850461162	0.0238229595270287	-4.36777929861356
"246026_at"	0.369277947644704	8.07882222774434	2.92965441389117	0.0114495549549182	0.0238528037740145	-4.3691028439851
"256351_at"	-0.456232214183006	5.64665042758037	-2.92918905756001	0.0114599022403593	0.0238721799180452	-4.36999285180522
"256605_at"	-0.320850014057732	6.98029382543979	-2.9289769389952	0.0114646217993304	0.0238798304486099	-4.37039852474937
"249596_s_at"	0.326431444672698	3.58835876682167	2.92864569810671	0.0114719956240001	0.0238930076865816	-4.37103200431727
"254908_at"	0.378068241267019	4.04634195530062	2.92759831408286	0.0114953424896329	0.0239394469267347	-4.37303496552647
"258081_at"	-0.452225935844482	9.37970477038483	-2.92731394814782	0.0115016892824035	0.0239504776822734	-4.37357874500537
"246626_at"	0.386048639327546	5.65768408259517	2.92622807580011	0.0115259568224189	0.0239981433536854	-4.37565510197246
"254603_at"	-0.619469924041102	5.1597850099379	-2.92619557921583	0.0115266838484427	0.0239981433536854	-4.37571723792918
"258196_at"	-0.573874874097954	7.48271569001694	-2.92598792470531	0.0115313306436675	0.0240056267210053	-4.3761142857182
"245499_at"	0.472313931114701	7.68043549441421	2.92576654777584	0.0115362865493434	0.0240137521619387	-4.37653756486285
"254842_at"	0.329425815462691	5.62767047495272	2.92567360655371	0.0115383678260574	0.024015892883691	-4.3767152691202
"251575_at"	0.942168786193052	8.21401814838298	2.92560653304352	0.0115398700651412	0.0240164324330882	-4.37684351337352
"267428_at"	-0.348401333779275	6.57512817945928	-2.92556801523887	0.0115407328320509	0.0240164324330882	-4.37691715895655
"258713_at"	-0.652973713310066	8.54923530180212	-2.92545420174519	0.011543282532072	0.0240195470312499	-4.37713476776999
"251063_at"	-0.384084291366898	6.20485620909791	-2.92435006904343	0.0115680466807664	0.0240688812175756	-4.37924574901878
"262086_at"	-0.467658364805921	8.76307177438467	-2.92402010257406	0.0115754575387276	0.0240821038360431	-4.37987657530889
"245863_s_at"	-0.299973461750376	6.92783299220622	-2.92354154207206	0.011586214061264	0.0241022838793828	-4.38079145454559
"245800_at"	-0.443224757777611	6.11346240889699	-2.92316146092814	0.0115947641091894	0.0241178706301852	-4.38151804446906
"265585_at"	-0.339180152627486	7.04695489684928	-2.92308110557191	0.0115965725261881	0.0241194327821965	-4.38167165480286
"263115_at"	-0.813582060009098	6.12626217132874	-2.92228147732836	0.0116145835319539	0.0241546909522128	-4.38320020424044
"257857_s_at"	-0.358722346193185	7.67539049585328	-2.92070180382637	0.0116502456355078	0.0242266480942596	-4.38621960070889
"251296_at"	0.387701880486251	8.29025611658879	2.92031091633004	0.011659086827793	0.0242428232034601	-4.38696669015615
"260215_at"	0.397362194398516	7.80667315450496	2.91942213930549	0.0116792140626832	0.0242824603746061	-4.3886652968653
"252432_at"	-0.48116972885332	4.27913221983942	-2.91930526298134	0.0116818633924058	0.0242857550110077	-4.3888886593303
"248852_at"	0.454052896980345	7.40119346834863	2.91832078178898	0.0117042029699433	0.0243299799274953	-4.39077002462246
"266841_at"	-1.0327128881917	6.16170615658903	-2.91822021015332	0.0117064874858648	0.0243325113497883	-4.39096221140866
"265244_at"	-0.363614776971566	7.41648164094637	-2.91729167318443	0.0117276002868254	0.0243741742635524	-4.39273652512254
"267579_at"	0.524198812768917	4.93975802716933	2.91573246503614	0.0117631376527972	0.0244458062919372	-4.395715690596
"265770_at"	-0.35191125690173	8.56429427644934	-2.91539285330044	0.0117708921408251	0.0244596929700483	-4.39636453732047
"261015_at"	-0.32799515957664	3.56256562645845	-2.91473941322058	0.0117858265854045	0.0244884955741553	-4.39761292336349
"254549_at"	0.739615978273843	10.4105152316855	2.91449970802689	0.0117913097593709	0.0244976569461017	-4.39807086055434
"266464_at"	0.543923093751535	7.72729962985342	2.91381435829031	0.0118070007877522	0.0245280225836637	-4.3993801194089
"250310_at"	0.308183069808275	6.69890371762882	2.91366028973973	0.0118105310101438	0.0245331219689811	-4.39967443513107
"252402_s_at"	0.311837254652295	7.82653263836928	2.91359275166966	0.0118120788600016	0.0245341029681876	-4.39980345139626
"261348_at"	-0.327454239526859	7.7687332844737	-2.91328265705597	0.0118191882344254	0.0245462444560526	-4.40039580880753
"247113_at"	-0.372644590324634	8.04938785128489	-2.91324391796657	0.0118200766815117	0.0245462444560526	-4.4004698090715
"248633_at"	-0.426244432435969	8.26322644589026	-2.91303429036646	0.0118248854499277	0.0245539951855121	-4.40087024057059
"250291_at"	-0.515815116334737	9.0466026306603	-2.91201133198386	0.0118483793848393	0.0246005401208979	-4.40282420845469
"260614_at"	0.369754786012085	8.76680805203643	2.91159132251513	0.0118580389275976	0.0246183551413945	-4.40362643075554
"251369_at"	-0.405473430895668	6.50863443234333	-2.91122837368704	0.0118663924240863	0.0246334556965242	-4.40431964601859
"253990_at"	0.496684470091197	6.93045573995585	2.91075364760343	0.0118773273070102	0.0246528445660179	-4.40522632169835
"259156_at"	0.284460876080095	8.9269093331254	2.91072905767743	0.011877893984241	0.0246528445660179	-4.4052732849151
"262186_at"	0.458801802788886	4.5232531338749	2.91048827320212	0.0118834442951735	0.0246621203141577	-4.40573314393161
"259880_at"	-0.317844338551398	9.51451818450078	-2.90902269507694	0.0119172824796897	0.024730095829851	-4.4085319766174
"265305_at"	0.437646535655404	7.2770336886252	2.90882439473988	0.0119218682554493	0.0247373614942962	-4.40891064916857
"251295_at"	0.336056083137729	8.08262011842706	2.90862481050861	0.0119264854791874	0.0247446910842518	-4.40929176763633
"265685_at"	-0.422062931031302	4.33814053260433	-2.90850376569623	0.0119292866145923	0.0247479672395833	-4.40952290737912
"262073_at"	0.387712272231465	5.01112408854038	2.90846281352513	0.0119302344483322	0.0247479672395833	-4.40960110664651
"263512_at"	0.418708554687164	4.03903130486377	2.90771177730421	0.0119476302813979	0.0247817992833214	-4.41103518696206
"253671_at"	-0.304025701144552	3.37659914869911	-2.90688936716334	0.0119667080056498	0.0248191134396137	-4.41260545892108
"267545_at"	-0.576655897051718	6.62989251366142	-2.90650685620408	0.0119755914741677	0.0248352797095886	-4.41333577394355
"250150_at"	0.34754985083959	7.28997900575767	2.90623137022124	0.0119819934135069	0.0248462972510993	-4.41386173657496
"265698_at"	-0.591147480489316	4.49952714787018	-2.90595731360466	0.0119883654850769	0.0248572508603403	-4.41438495919302
"246392_at"	0.357760553132069	3.93207624845997	2.90578059792948	0.0119924760611731	0.0248635138116124	-4.41472233487127
"260151_at"	-0.322689103727414	7.48310722580361	-2.9055955744365	0.0119967813745774	0.0248701793287387	-4.41507556645919
